,MSZoning,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Functional,GarageType,SaleType,SaleCondition,Street,LotShape,HouseStyle,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,GarageFinish,GarageQual,GarageCond,PavedDrive,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
269,3,3,4,0,14,2,2,0,3,1,5,5,6,1,8,4,0.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,80.0,11584,7,6,1979,1979,1979.0,315,110,114,539,1040,685,0,1725,0,0,2,1,3,1,6,1,1.0,2,550,0,88,216,0,0,0,0,11,2007,197000
270,3,3,0,0,16,2,2,0,1,1,11,12,6,3,6,5,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,101.0,14215,8,5,2005,2006,2005.0,0,0,1158,1158,1158,1218,0,2376,0,0,3,1,4,1,9,1,1.0,3,853,240,154,0,0,0,0,0,11,2006,325300
271,4,3,4,0,17,2,2,0,1,1,12,13,6,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,50,52.0,9439,5,5,1930,1950,1930.0,324,0,588,912,912,336,0,1248,0,0,1,0,2,1,6,0,0.0,1,160,0,0,192,0,0,0,0,3,2007,87000
272,4,3,0,0,17,2,2,0,3,1,0,0,6,5,8,4,0.0,3.0,1.0,0.0,1.0,2.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,75,90.0,8100,5,5,1898,1965,1898.0,0,0,849,849,1075,1063,0,2138,0,0,2,0,2,3,11,0,0.0,2,360,40,156,0,0,0,0,0,11,2009,106000
273,3,3,0,0,20,2,2,0,3,1,8,9,6,1,8,4,0.0,3.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,90.0,12376,7,5,1990,1990,1990.0,1470,0,203,1673,1699,1523,0,3222,1,0,3,0,5,1,11,2,2.0,3,594,367,0,0,0,0,0,0,5,2010,320000
274,3,3,0,0,15,2,2,0,1,1,5,5,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,98.0,12256,8,5,1994,1995,1994.0,1032,0,431,1463,1500,1122,0,2622,1,0,2,1,3,1,9,2,2.0,2,712,186,32,0,0,0,0,0,4,2010,325000
275,1,3,4,0,21,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,60,85.0,10574,8,5,2005,2006,2005.0,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,1.0,3,1043,160,50,0,0,0,0,0,5,2009,252000
276,3,3,0,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,112.0,10859,5,5,1994,1995,1994.0,0,0,1097,1097,1097,0,0,1097,0,0,1,1,3,1,6,0,0.0,2,672,392,64,0,0,0,0,0,6,2009,145000
277,3,3,4,0,12,1,2,0,1,1,7,7,6,1,8,0,0.0,3.0,6.0,1.0,1.0,3.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,85,80.0,8800,6,7,1963,1963,1963.0,763,0,173,936,1054,0,0,1054,1,0,1,0,3,1,6,0,0.0,2,480,120,0,0,0,0,0,0,5,2010,137500
278,2,3,0,0,20,2,2,0,1,1,11,12,6,5,8,0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,20,60.0,7800,5,5,1965,1965,1965.0,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,0.0,1,300,421,0,0,0,0,0,0,7,2006,119900
279,4,3,3,0,3,8,1,0,1,1,12,13,6,5,8,4,0.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,70,60.0,6155,6,8,1920,1999,1920.0,0,0,611,611,751,611,0,1362,0,0,2,0,3,1,6,0,0.0,2,502,0,0,84,0,0,0,0,6,2008,128000
280,3,3,2,0,15,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,84.0,14260,8,5,2000,2000,2000.0,655,0,490,1145,1145,1053,0,2198,1,0,2,1,4,1,9,1,1.0,3,836,192,84,0,0,0,0,0,12,2008,250000
281,4,3,4,0,17,0,2,0,1,1,7,7,6,5,8,4,0.0,3.0,3.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,30,50.0,6000,6,6,1925,1980,1925.0,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,1.0,2,440,166,120,0,0,0,0,0,7,2006,110500
282,3,1,4,0,8,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,57.0,8773,6,5,1997,1997,1997.0,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,1.0,2,460,100,38,0,0,0,0,0,8,2007,169000
283,3,3,2,0,19,1,2,0,1,1,5,5,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.0,8521,5,5,1967,1967,1967.0,842,0,70,912,912,0,0,912,0,0,1,0,3,1,5,1,1.0,1,336,0,0,0,0,0,0,0,5,2010,125000
284,3,3,0,0,12,0,2,0,1,1,12,13,6,1,8,4,0.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,80,120.0,19296,6,5,1962,1962,1962.0,672,690,0,1362,1382,0,0,1382,1,0,1,0,3,1,6,1,1.0,2,884,0,0,252,0,0,0,0,5,2009,176000
285,3,3,4,0,7,2,2,0,1,1,11,12,6,5,8,4,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,30,70.98846960167715,12342,4,5,1940,1950,1940.0,262,0,599,861,861,0,0,861,0,0,1,0,1,1,4,0,0.0,2,539,158,0,0,0,0,0,0,3,2009,82500
286,3,1,4,0,23,2,2,0,1,1,11,12,6,1,6,5,0.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,89.0,10991,8,5,2007,2007,2007.0,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,1,7,1,1.0,3,722,100,36,0,0,0,0,0,12,2007,239000
287,3,3,4,0,14,2,2,0,3,1,11,12,6,3,8,0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,80,78.0,12090,6,7,1984,2003,1984.0,0,0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,1.0,2,477,268,112,0,0,147,0,0,1,2007,178000
288,3,3,4,0,7,2,2,0,1,1,12,13,3,1,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,60.0,11409,5,4,1949,2008,1949.0,292,0,476,768,1148,568,0,1716,0,0,1,1,3,1,8,1,1.0,1,281,0,0,0,0,160,0,0,1,2009,131000
289,2,1,4,0,6,2,2,2,1,1,7,7,6,0,8,4,0.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,90,82.0,6270,5,6,1949,1950,1949.0,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,0.0,3,871,0,0,0,0,0,0,0,8,2007,145000
290,3,3,4,0,12,0,2,0,1,1,11,12,6,1,8,0,0.0,3.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,78.0,17503,6,5,1948,1950,1948.0,0,0,912,912,912,546,0,1458,0,1,1,0,3,1,6,1,1.0,1,330,192,0,0,0,0,0,0,1,2010,97500
291,3,3,4,0,21,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,75.0,10084,8,5,2004,2005,2004.0,1369,0,317,1686,1694,0,0,1694,1,0,2,0,3,1,7,1,1.0,2,636,255,57,0,0,0,0,0,8,2007,307000
292,3,3,4,0,19,2,2,0,1,1,5,5,6,1,8,0,0.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,7162,5,7,1966,1966,1966.0,0,0,876,876,904,0,0,904,0,0,1,0,3,1,6,0,0.0,1,408,0,0,0,0,0,0,0,12,2008,109900
293,3,3,0,0,12,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,9477,5,5,1966,1966,1966.0,340,0,524,864,892,0,0,892,0,0,1,0,3,1,5,0,0.0,1,264,0,0,0,0,0,0,0,10,2008,110000
294,3,3,4,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,65.0,14006,7,5,2002,2002,2002.0,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,1.0,2,474,144,96,0,0,0,0,0,2,2006,192500
295,3,3,0,0,19,1,2,0,1,1,8,9,2,1,8,4,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,9991,4,4,1976,1993,1976.0,1116,0,165,1281,1620,0,0,1620,1,0,2,0,3,1,8,1,1.0,2,490,120,78,0,0,0,0,0,6,2009,150000
296,3,3,0,0,23,2,2,0,1,1,11,12,6,3,6,5,0.0,3.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,60,92.0,12003,8,5,2009,2010,2009.0,0,0,774,774,774,1194,0,1968,0,0,2,1,4,1,8,1,1.0,3,680,0,75,0,0,0,0,0,5,2010,269500
297,1,3,4,0,21,2,2,3,1,1,7,7,6,5,8,4,0.0,3.0,0.0,1.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,160,24.0,2160,7,5,1999,2000,1999.0,510,0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,0.0,2,462,0,48,0,0,0,0,0,3,2008,160000
298,4,3,0,0,3,2,2,0,1,1,12,13,6,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,50,50.0,6000,5,8,1925,1997,1925.0,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,1.0,1,216,0,0,208,0,0,0,0,5,2009,117000
299,4,3,0,0,17,0,2,0,1,1,11,12,6,5,8,0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,70,50.0,9000,5,6,1880,1991,1880.0,0,0,636,636,1089,661,0,1750,0,0,1,0,3,1,8,0,0.0,1,240,0,0,293,0,0,0,0,6,2006,124000
300,3,3,4,0,22,2,2,0,3,1,4,4,6,3,6,5,0.0,2.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,60,85.0,16056,9,5,2005,2006,2005.0,240,0,1752,1992,1992,876,0,2868,0,0,3,1,4,1,11,1,1.0,3,716,214,108,0,0,0,0,0,7,2006,556581
301,3,3,4,0,14,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,80.0,10000,5,6,1973,2000,1973.0,1084,0,92,1176,1178,0,0,1178,0,1,1,1,3,1,5,1,1.0,2,439,224,0,0,0,0,0,0,11,2008,157000
302,1,3,4,0,21,2,2,4,1,1,7,7,6,1,8,4,0.0,1.0,3.0,0.0,2.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,120,59.0,4282,7,5,2004,2004,2004.0,16,0,1375,1391,1391,0,0,1391,0,0,2,0,2,1,5,0,0.0,2,530,156,158,0,0,0,0,0,7,2008,196000
303,3,3,4,0,8,2,2,0,1,1,11,12,6,1,8,4,0.0,1.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,149.0,12589,6,5,2005,2005,2005.0,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,1.0,2,390,36,24,0,0,0,0,0,6,2009,174000
304,3,2,4,1,4,2,2,0,1,1,12,13,6,1,8,0,0.0,2.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,70.98846960167715,5271,7,5,1986,1986,1986.0,1082,0,371,1453,1453,0,0,1453,1,0,1,1,2,1,6,1,1.0,2,445,0,80,0,0,184,0,0,12,2006,190000
305,3,3,4,0,15,2,2,0,3,1,3,3,6,1,8,4,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,70.98846960167715,12692,8,5,1992,1993,1992.0,1231,0,1969,3200,3228,0,0,3228,1,0,3,0,4,1,10,1,1.0,2,546,264,75,291,0,0,0,0,5,2007,430000
306,3,3,4,0,12,2,2,0,3,1,5,5,6,1,8,4,0.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,20,75.0,8250,6,7,1964,1964,1964.0,787,0,305,1092,1092,0,0,1092,1,0,1,0,3,1,6,0,0.0,2,504,0,0,0,0,0,0,0,7,2008,145000
307,1,3,4,0,21,2,2,4,1,1,7,7,6,5,8,4,0.0,3.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,160,30.0,3180,7,5,2005,2005,2005.0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,0.0,2,480,0,166,0,0,0,0,0,6,2006,151000
308,3,3,0,0,19,2,2,0,3,1,5,5,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,80.0,8480,5,6,1963,1963,1963.0,630,0,340,970,970,0,0,970,1,0,1,0,2,1,5,0,0.0,2,624,0,24,0,0,192,0,0,7,2007,132500
309,3,3,4,0,7,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,75.0,9937,5,6,1965,1965,1965.0,830,290,136,1256,1256,0,0,1256,1,0,1,1,3,1,6,0,0.0,1,276,736,68,0,0,0,0,0,6,2008,147500
310,3,3,1,0,7,2,2,0,0,5,8,9,6,1,8,2,0.0,2.0,7.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,80,70.98846960167715,19690,6,7,1966,1966,1966.0,0,0,697,697,1575,626,0,2201,0,0,2,0,4,1,8,1,1.0,2,432,586,236,0,0,0,738,0,8,2006,274970
311,3,3,4,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,73.0,9066,8,5,1999,2000,1999.0,668,0,336,1004,1004,848,0,1852,0,0,2,1,3,1,7,2,2.0,3,660,224,106,0,0,0,0,0,12,2008,230000
312,4,3,0,0,17,2,2,0,1,1,12,13,6,5,8,3,0.0,3.0,3.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,30,84.0,11340,6,5,1923,1950,1923.0,0,0,1200,1200,1200,0,0,1200,0,0,1,0,4,1,7,0,0.0,1,312,0,0,228,0,0,0,0,3,2006,125000
313,3,3,4,0,19,1,2,0,3,1,5,5,6,5,8,4,0.0,2.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,65.0,6768,6,8,1961,1996,1961.0,832,0,80,912,912,0,0,912,1,1,1,0,3,1,5,0,0.0,1,288,168,0,0,0,0,0,0,5,2008,142000
314,3,3,4,0,19,2,2,0,1,1,12,9,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,9000,5,3,1959,1959,1959.0,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,0.0,0,0,0,24,0,0,0,0,0,7,2008,80000
315,3,3,0,0,13,2,2,4,1,1,8,2,6,5,8,4,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,160,24.0,2308,6,6,1976,1976,1976.0,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,1.0,2,440,48,0,0,0,0,0,0,7,2007,155000
316,3,3,4,0,22,2,2,4,1,1,4,4,6,1,8,4,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,120,40.0,5664,8,5,2000,2000,2000.0,1158,0,343,1501,1659,0,0,1659,1,0,2,0,2,1,5,1,1.0,2,499,212,59,0,0,0,0,0,10,2009,278000
317,3,3,4,0,22,2,2,0,3,1,11,12,6,3,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,60,77.0,11198,9,5,2005,2007,2005.0,0,0,1122,1122,1134,1370,0,2504,0,0,2,1,4,1,11,1,1.0,3,656,144,39,0,0,0,0,0,6,2008,325000
318,4,1,4,1,6,2,2,4,3,1,11,12,6,1,8,3,0.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,120,44.0,4750,8,5,2006,2007,2006.0,1573,0,0,1573,1625,0,0,1625,1,1,2,0,2,1,5,1,1.0,2,538,123,0,0,0,153,0,0,12,2007,235000
319,3,3,0,0,12,1,2,2,1,4,0,0,6,5,8,4,0.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,90,95.0,11345,5,5,1948,1950,1948.0,220,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,0.0,2,400,0,0,0,0,0,0,0,7,2007,137000
320,4,3,4,0,9,2,2,0,1,1,7,7,6,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,30,52.0,6240,4,5,1925,1950,1925.0,152,0,628,780,848,0,360,1208,0,0,1,0,2,1,5,0,0.0,2,539,0,23,112,0,0,0,0,1,2009,103000
321,3,0,0,1,19,2,2,0,1,1,4,13,3,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,14175,5,6,1956,1987,1956.0,988,0,200,1188,1437,0,0,1437,1,0,1,1,3,1,6,1,1.0,2,576,304,0,0,0,0,0,0,11,2006,168000
322,3,3,4,0,21,2,2,0,1,1,4,4,6,1,6,5,0.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,20,78.0,9262,8,5,2008,2009,2008.0,0,0,1573,1573,1578,0,0,1578,0,0,2,0,3,1,7,1,1.0,3,840,0,36,0,0,0,0,0,5,2009,287090
323,4,3,4,0,9,2,2,0,1,1,11,12,6,5,8,4,0.0,3.0,5.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,50,40.0,5436,4,8,1922,2007,1922.0,735,0,61,796,796,358,0,1154,1,0,1,0,3,1,7,0,0.0,1,240,0,96,0,0,0,0,0,5,2010,125500
324,3,3,4,0,5,2,2,0,1,1,11,12,6,1,8,0,0.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,68.0,8814,7,5,2006,2006,2006.0,1334,0,270,1604,1604,0,0,1604,1,0,2,1,3,1,8,1,1.0,2,660,123,110,0,0,0,0,0,3,2009,220000
325,3,3,0,0,3,6,1,0,1,1,5,5,6,5,8,4,0.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,70,60.0,11414,7,8,1910,1993,1910.0,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,0.0,2,532,509,135,0,0,0,0,0,10,2009,167500
326,3,3,1,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,93.0,9382,7,5,1999,2000,1999.0,0,0,1468,1468,1479,0,0,1479,0,0,2,0,3,1,6,0,0.0,2,577,120,25,0,0,0,0,0,7,2008,191000
327,3,1,4,1,5,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,60.0,8430,5,5,1978,1978,1978.0,616,0,424,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,0.0,0,0,0,0,0,0,0,0,0,8,2009,124000
328,3,3,2,0,5,2,2,0,1,1,11,12,6,3,8,4,0.0,1.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,41.0,12393,7,5,2004,2005,2004.0,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,1.0,2,434,100,48,0,0,0,0,0,9,2006,195000
329,1,3,4,0,21,2,2,0,1,1,11,12,6,1,2,4,0.0,3.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,60,72.0,8640,7,5,2009,2009,2009.0,24,0,732,756,764,783,0,1547,0,0,2,1,3,1,7,0,0.0,2,614,169,45,0,0,0,0,0,6,2010,215200
330,3,3,1,0,21,6,2,0,1,1,11,12,6,1,8,4,0.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,49.0,15256,8,5,2007,2007,2007.0,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,0.0,3,754,168,160,0,0,0,0,0,8,2007,282922
331,3,3,4,0,0,2,2,4,1,1,11,12,6,1,8,4,0.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,70.98846960167715,3196,7,5,2003,2004,2003.0,0,0,1374,1374,1557,0,0,1557,0,0,2,0,2,1,7,1,1.0,2,420,143,20,0,0,0,0,0,10,2006,234000
332,4,3,4,0,3,2,2,0,1,1,12,14,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,30,50.0,6000,5,7,1921,1950,1921.0,616,0,0,616,616,0,0,616,0,0,1,0,2,1,4,0,0.0,1,205,0,0,129,0,0,0,0,6,2006,89000
333,3,3,4,0,18,2,2,0,1,1,12,13,6,1,8,4,0.0,3.0,5.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,50,60.0,6000,5,5,1926,1950,1926.0,0,0,1008,1008,1008,0,514,1522,0,0,2,0,4,1,7,0,0.0,0,0,0,0,138,0,0,0,0,6,2006,102000
